date,code,side,entry,exit,entry_ts,exit_ts,pnl,entry_z,exit_z
2025-06-27,58020,-1,3107.0,3112.0,2025-06-27 11:08:00,2025-06-27 14:51:00,-0.0032079759052349036,1.7824033015438683,0.2729512673013107
2025-06-27,58020,1,3109.0,3111.0,2025-06-27 15:21:00,2025-06-27 15:24:00,-0.0009569131611167846,-1.5787649647656368,-0.1259629494661319
2025-06-30,58020,1,3135.0,3144.0,2025-06-30 10:00:00,2025-06-30 10:16:00,0.001266700482076042,-2.4247136632589603,-0.04966937599049287
2025-06-30,58020,1,3132.0,3143.0,2025-06-30 10:22:00,2025-06-30 10:47:00,0.0019059796868738709,-2.6061686626200355,-0.08279904352870775
2025-06-30,58020,-1,3155.0,3143.0,2025-06-30 11:02:00,2025-06-30 11:09:00,0.002210738177745892,1.698199448536984,-0.12627935009208036
2025-06-30,58020,-1,3149.0,3144.0,2025-06-30 11:19:00,2025-06-30 12:38:00,-1.0932448072548204e-05,1.5962303762431753,-0.039624972452296146
2025-06-30,58020,1,3140.0,3143.0,2025-06-30 12:40:00,2025-06-30 12:51:00,-0.0006450421047315083,-2.0661571932414766,-0.2479940063282154
2025-06-30,58020,1,3138.0,3144.0,2025-06-30 13:00:00,2025-06-30 13:21:00,0.0003102202561192451,-1.9725796321321705,0.16233040097803922
2025-06-30,58020,1,3139.0,3098.0,2025-06-30 13:24:00,2025-06-30 15:24:00,-0.014747535865139631,,
2025-07-01,58020,-1,3105.0,3105.0,2025-07-01 10:00:00,2025-07-01 15:02:00,-0.0016,2.7393263478168945,0.07656681277985226
2025-07-01,58020,-1,3116.0,3120.0,2025-07-01 15:10:00,2025-07-01 15:24:00,-0.0028828738128891234,,
2025-07-02,58020,-1,3089.0,3054.0,2025-07-02 10:00:00,2025-07-02 12:59:00,0.009795207140003936,8.924849827000191,-0.006747218621736323
2025-07-02,58020,-1,3060.0,3060.0,2025-07-02 13:22:00,2025-07-02 15:24:00,-0.0016,,
2025-07-03,58020,-1,3064.0,3049.0,2025-07-03 10:00:00,2025-07-03 10:15:00,0.003307583872227092,2.2759862441062975,0.02089607589311621
2025-07-03,58020,1,3034.0,3044.0,2025-07-03 10:36:00,2025-07-03 11:26:00,0.0016905590730988587,-1.925873249522781,-0.2193211526868597
2025-07-03,58020,-1,3054.0,3097.0,2025-07-03 12:30:00,2025-07-03 15:24:00,-0.015581694194624992,,
2025-07-04,58020,1,3107.0,3101.0,2025-07-04 10:00:00,2025-07-04 15:24:00,-0.0035329902925984734,,
2025-07-07,58020,1,3029.0,3037.0,2025-07-07 10:00:00,2025-07-07 12:44:00,0.001037654018511485,-8.773563009031628,-0.09147975957684057
2025-07-07,58020,1,3032.0,3037.0,2025-07-07 12:59:00,2025-07-07 13:20:00,4.771828348650053e-05,-1.858408228953541,-0.1978322665678751
2025-07-07,58020,1,3033.0,3011.0,2025-07-07 13:36:00,2025-07-07 15:24:00,-0.008879979206847294,,
2025-07-08,58020,-1,3209.0,3189.0,2025-07-08 10:00:00,2025-07-08 10:40:00,0.004651974099799276,1.9984677751962698,0.2538385368220682
2025-07-08,58020,-1,3200.0,3282.0,2025-07-08 10:49:00,2025-07-08 15:24:00,-0.0269021828622183,,
2025-07-09,58020,1,3177.0,3216.0,2025-07-09 10:00:00,2025-07-09 13:31:00,0.010600996029340797,-4.912853292426173,-0.19481885536048613
2025-07-09,58020,-1,3222.0,3217.0,2025-07-09 13:54:00,2025-07-09 14:25:00,-4.6963502106632873e-05,1.527754662422297,0.00863330384675951
2025-07-09,58020,1,3212.0,3217.0,2025-07-09 14:26:00,2025-07-09 14:32:00,-4.4547827626049323e-05,-1.6336933222147314,0.010661860457778798
2025-07-09,58020,-1,3222.0,3217.0,2025-07-09 14:55:00,2025-07-09 15:01:00,-4.6963502106632873e-05,2.5345220782707445,-0.019879461875793314
2025-07-09,58020,1,3213.0,3221.0,2025-07-09 15:05:00,2025-07-09 15:24:00,0.0008867902153404312,,
2025-07-10,58020,-1,3241.0,3230.0,2025-07-10 10:17:00,2025-07-10 10:28:00,0.0017997869248451111,2.8489825182224187,-0.004966276981476611
2025-07-10,58020,1,3222.0,3226.0,2025-07-10 10:39:00,2025-07-10 12:37:00,-0.000359305051765408,-1.6256771454435064,-0.16642358099368246
2025-07-10,58020,-1,3230.0,3227.0,2025-07-10 13:10:00,2025-07-10 13:33:00,-0.0006707758352595441,1.7557029830706075,0.07102188727190109
2025-07-10,58020,-1,3230.0,3227.0,2025-07-10 13:40:00,2025-07-10 13:49:00,-0.0006707758352595441,1.6906916324964627,0.017212679330839066
2025-07-10,58020,-1,3231.0,3227.0,2025-07-10 13:53:00,2025-07-10 14:03:00,-0.0003612262274636112,2.1909071287607973,0.00013797919952415828
2025-07-10,58020,-1,3230.0,3227.0,2025-07-10 14:09:00,2025-07-10 14:11:00,-0.0006707758352595441,2.113030088005953,-0.01538433905115679
2025-07-10,58020,1,3220.0,3209.0,2025-07-10 14:13:00,2025-07-10 15:24:00,-0.005021997428597131,,
2025-07-11,58020,1,3200.0,3166.0,2025-07-11 10:01:00,2025-07-11 15:24:00,-0.012281848346860453,,
2025-07-14,58020,1,3144.0,3152.0,2025-07-14 10:13:00,2025-07-14 10:20:00,0.000941297428672548,-1.8732487589724853,-0.0009201981951803875
2025-07-14,58020,1,3145.0,3152.0,2025-07-14 10:35:00,2025-07-14 10:42:00,0.0006232818432287833,-2.0316652502139805,0.06070214247187656
2025-07-14,58020,1,3145.0,3151.0,2025-07-14 11:00:00,2025-07-14 11:26:00,0.0003059726227336221,-2.627155496978292,-0.00493545857714994
2025-07-14,58020,1,3146.0,3152.0,2025-07-14 11:28:00,2025-07-14 12:31:00,0.00030536735954653617,-1.7954549662885892,0.2824418378329323
2025-07-14,58020,1,3145.0,3150.0,2025-07-14 12:37:00,2025-07-14 12:42:00,-1.1437314862260172e-05,-1.6960263855222697,-0.2507970964752811
2025-07-14,58020,-1,3156.0,3164.0,2025-07-14 12:51:00,2025-07-14 15:24:00,-0.0041316469217797264,,
2025-07-15,58020,1,3209.0,3225.0,2025-07-15 10:00:00,2025-07-15 10:43:00,0.0033735881200159254,-2.896921104030751,-0.267209076014816
2025-07-15,58020,-1,3234.0,3228.0,2025-07-15 10:53:00,2025-07-15 11:17:00,0.00025701074721277105,1.5368756718370944,-0.0019456196145522368
2025-07-15,58020,-1,3239.0,3229.0,2025-07-15 11:29:00,2025-07-15 12:51:00,0.001492148413054053,1.5049711983266307,-0.04757565484901405
2025-07-15,58020,-1,3235.0,3270.0,2025-07-15 13:14:00,2025-07-15 15:24:00,-0.012361056956298239,,
2025-07-16,58020,-1,3262.0,3251.0,2025-07-16 10:10:00,2025-07-16 10:54:00,0.0017778628770538432,2.2284067489153223,0.03863934029992259
2025-07-16,58020,-1,3259.0,3252.0,2025-07-16 12:30:00,2025-07-16 12:33:00,0.0005502081698603464,2.7135728481915744,0.27289657757421176
2025-07-16,58020,-1,3257.0,3255.0,2025-07-16 12:36:00,2025-07-16 14:28:00,-0.000985749366436134,1.897440747919399,0.024383095186442424
2025-07-16,58020,-1,3263.0,3256.0,2025-07-16 14:34:00,2025-07-16 14:40:00,0.0005475694708896781,1.6980049824614625,0.2539966083338978
2025-07-16,58020,-1,3260.0,3255.0,2025-07-16 15:01:00,2025-07-16 15:18:00,-6.508028191629838e-05,1.9697050202990887,-0.06733356755940875
2025-07-16,58020,-1,3260.0,3261.0,2025-07-16 15:23:00,2025-07-16 15:24:00,-0.0019067014285659163,,
2025-07-17,58020,-1,3263.0,3245.0,2025-07-17 10:00:00,2025-07-17 10:43:00,0.003931667455130214,3.533499908893048,-0.23792145179673677
2025-07-17,58020,-1,3267.0,3327.0,2025-07-17 11:00:00,2025-07-17 15:24:00,-0.0197988644174066,,
2025-07-18,58020,1,3328.0,3332.0,2025-07-18 10:00:00,2025-07-18 12:30:00,-0.0003987986543658509,-1.9136635515450022,0.2873405502103058
2025-07-18,58020,1,3310.0,3325.0,2025-07-18 12:40:00,2025-07-18 14:33:00,0.0029214847188458373,-3.0327515530263165,-0.2570815636708548
2025-07-18,58020,-1,3335.0,3325.0,2025-07-18 14:42:00,2025-07-18 14:55:00,0.0014030052597695456,2.706118420875463,-0.273193010822115
2025-07-18,58020,-1,3331.0,3331.0,2025-07-18 15:24:00,2025-07-18 15:24:00,-0.0016,,
2025-07-22,58020,1,3351.0,3380.0,2025-07-22 10:00:00,2025-07-22 10:14:00,0.0070169007397540535,-5.933386396009556,-0.19026468343117908
2025-07-22,58020,1,3368.0,3381.0,2025-07-22 10:17:00,2025-07-22 11:04:00,0.002252427345668687,-1.5391462243417866,0.07517916351055091
2025-07-22,58020,1,3374.0,3381.0,2025-07-22 11:15:00,2025-07-22 11:23:00,0.00047253960197237506,-1.5570212964061911,0.1565546916084539
2025-07-22,58020,-1,3387.0,3380.0,2025-07-22 11:30:00,2025-07-22 12:30:00,0.00046886434070728925,1.6728735065882714,-0.09212491307272454
2025-07-22,58020,1,3373.0,3365.0,2025-07-22 12:34:00,2025-07-22 15:24:00,-0.003974592982822028,,
2025-07-23,58020,1,3453.0,3469.0,2025-07-23 10:00:00,2025-07-23 12:48:00,0.003022949579757366,-3.141035845410749,-0.2736321480379834
2025-07-23,58020,1,3461.0,3471.0,2025-07-23 13:11:00,2025-07-23 13:50:00,0.0012851722264420526,-2.00811918343613,0.11547008203934905
2025-07-23,58020,-1,3482.0,3472.0,2025-07-23 14:14:00,2025-07-23 15:01:00,0.0012760445478935732,2.3811157257872804,0.17239529300196255
2025-07-23,58020,1,3461.0,3465.0,2025-07-23 15:15:00,2025-07-23 15:24:00,-0.00044493201134071904,,
2025-07-24,58020,-1,3566.0,3563.0,2025-07-24 10:04:00,2025-07-24 12:46:00,-0.0007583671827502964,1.7273003643826645,0.1034686016637173
2025-07-24,58020,1,3557.0,3562.0,2025-07-24 13:28:00,2025-07-24 13:30:00,-0.00019530809884813968,-1.815354994949313,-0.036483218655040416
2025-07-24,58020,1,3557.0,3562.0,2025-07-24 13:40:00,2025-07-24 13:44:00,-0.00019530809884813968,-2.185897932828801,-0.01344250303471021
2025-07-24,58020,-1,3567.0,3564.0,2025-07-24 14:01:00,2025-07-24 14:33:00,-0.0007586032318084207,1.5683229151899853,0.14312057529400296
2025-07-24,58020,-1,3573.0,3583.0,2025-07-24 14:38:00,2025-07-24 15:24:00,-0.004394859281544005,,
2025-07-25,58020,-1,3563.0,3555.0,2025-07-25 10:09:00,2025-07-25 10:14:00,0.0006478233684948165,1.612396786671739,-0.29128215250121936
2025-07-25,58020,-1,3562.0,3556.0,2025-07-25 10:41:00,2025-07-25 10:49:00,8.586721581179584e-05,2.110836061364431,-0.1283910001912522
2025-07-25,58020,-1,3563.0,3557.0,2025-07-25 10:55:00,2025-07-25 12:30:00,8.539365738089192e-05,1.6782116246500038,-0.07334701423126994
2025-07-25,58020,1,3544.0,3556.0,2025-07-25 12:49:00,2025-07-25 13:59:00,0.001780284908823691,-1.6864893506561376,0.02362278830682272
2025-07-25,58020,1,3554.0,3556.0,2025-07-25 14:22:00,2025-07-25 14:27:00,-0.001037412080801348,-1.6094968328680572,0.08175162208792867
2025-07-25,58020,1,3553.0,3556.0,2025-07-25 14:29:00,2025-07-25 14:36:00,-0.0007559993872318373,-1.945044734290486,0.09618838596595815
2025-07-25,58020,1,3553.0,3539.0,2025-07-25 14:41:00,2025-07-25 15:24:00,-0.005548115675563679,,
2025-07-28,58020,-1,3564.0,3550.0,2025-07-28 10:09:00,2025-07-28 10:14:00,0.0023359061212384867,3.936343348270708,-0.05757846954163416
2025-07-28,58020,-1,3557.0,3551.0,2025-07-28 10:39:00,2025-07-28 10:52:00,8.823900536731222e-05,2.1377994138108387,0.255331045454398
2025-07-28,58020,-1,3557.0,3551.0,2025-07-28 10:56:00,2025-07-28 11:07:00,8.823900536731222e-05,2.8129672642114496,0.23425382658820826
2025-07-28,58020,1,3544.0,3509.0,2025-07-28 11:16:00,2025-07-28 15:24:00,-0.0115249361417565,,
2025-07-29,58020,1,3484.0,3491.0,2025-07-29 10:05:00,2025-07-29 10:12:00,0.00040716913264255187,-2.345677627524475,0.11405078118527828
2025-07-29,58020,1,3485.0,3484.0,2025-07-29 10:31:00,2025-07-29 12:39:00,-0.0018869852222308053,-1.539271835407968,-0.16686188555489578
2025-07-29,58020,-1,3494.0,3487.0,2025-07-29 13:01:00,2025-07-29 14:14:00,0.00040544401835071486,2.1473956226060036,-0.22370899967305174
2025-07-29,58020,-1,3492.0,3488.0,2025-07-29 14:19:00,2025-07-29 14:33:00,-0.0004538680693774279,1.5266680640622332,0.07081272766538625
2025-07-29,58020,-1,3493.0,3506.0,2025-07-29 14:49:00,2025-07-29 15:24:00,-0.005314820674347889,,
2025-07-30,58020,-1,3635.0,3618.0,2025-07-30 10:06:00,2025-07-30 13:02:00,0.0030877240123793155,1.5853143221221377,-0.1096099449781915
2025-07-30,58020,-1,3624.0,3620.0,2025-07-30 13:33:00,2025-07-30 13:49:00,-0.0004956376569467862,1.8621075573649222,0.18758490735297498
2025-07-30,58020,1,3607.0,3620.0,2025-07-30 13:57:00,2025-07-30 14:05:00,0.0019976239162777625,-2.5041116472161904,0.1245602427160279
2025-07-30,58020,-1,3634.0,3621.0,2025-07-30 14:09:00,2025-07-30 14:55:00,0.0019837391904753395,2.342894380112503,0.23472437365750942
2025-07-30,58020,1,3608.0,3620.0,2025-07-30 15:00:00,2025-07-30 15:24:00,0.0017204236373025473,-2.0029768877919327,0.12815436743575892
2025-07-31,58020,-1,3698.0,3669.0,2025-07-31 10:00:00,2025-07-31 10:32:00,0.006272987591788091,3.969287757348079,-0.03517288399172659
2025-07-31,58020,-1,3682.0,3676.0,2025-07-31 10:42:00,2025-07-31 12:46:00,3.087831744546339e-05,2.2813776713884173,0.14825832564205918
2025-07-31,58020,-1,3693.0,3677.0,2025-07-31 12:53:00,2025-07-31 13:27:00,0.002741933551291185,1.9040531110265935,0.2237988375801314
2025-07-31,58020,-1,3684.0,3755.0,2025-07-31 13:42:00,2025-07-31 15:24:00,-0.020689166823037557,,
2025-08-01,58020,1,3761.0,3791.0,2025-08-01 10:14:00,2025-08-01 10:33:00,0.006344957045998411,-2.0134419296287867,0.24435296268955886
2025-08-01,58020,-1,3803.0,3798.0,2025-08-01 11:00:00,2025-08-01 12:57:00,-0.000284383443971518,1.7135824640687534,0.2872055339962942
2025-08-01,58020,-1,3807.0,3796.0,2025-08-01 13:02:00,2025-08-01 13:44:00,0.0012935966526789096,1.6416384364307763,-0.05701317118440124
2025-08-01,58020,1,3783.0,3743.0,2025-08-01 13:45:00,2025-08-01 15:24:00,-0.012229916728600245,,
2025-08-04,58020,-1,3637.0,3745.0,2025-08-04 10:00:00,2025-08-04 15:24:00,-0.030862450964330802,,
2025-08-05,58020,-1,3842.0,3916.0,2025-08-05 10:05:00,2025-08-05 15:24:00,-0.020677660321899112,,
2025-08-06,58020,-1,3938.0,3979.0,2025-08-06 10:00:00,2025-08-06 15:24:00,-0.01195755122785788,,
2025-08-07,58020,1,3951.0,3973.0,2025-08-07 10:23:00,2025-08-07 10:32:00,0.003952765403208106,-2.30686755751979,-0.11794346321828184
2025-08-07,58020,1,3961.0,3956.0,2025-08-07 10:45:00,2025-08-07 14:14:00,-0.0028631048793138925,-1.7838238097770625,-0.07536089432240127
2025-08-07,58020,-1,3981.0,3962.0,2025-08-07 14:41:00,2025-08-07 14:48:00,0.003184095741820969,1.9451254551871557,0.28999799041067775
2025-08-07,58020,-1,3973.0,3973.0,2025-08-07 15:00:00,2025-08-07 15:24:00,-0.0016,,
2025-08-08,58020,-1,3968.0,3953.0,2025-08-08 10:00:00,2025-08-08 10:11:00,0.002187405108077905,2.599350513141285,-0.1459928223317483
2025-08-08,58020,-1,3966.0,3954.0,2025-08-08 10:22:00,2025-08-08 10:27:00,0.0014303053491790962,2.461393914228618,-0.140168730471945
2025-08-08,58020,-1,3961.0,3955.0,2025-08-08 10:30:00,2025-08-08 10:39:00,-8.408257983760488e-05,1.5788658138934983,0.04578982342786393
2025-08-08,58020,1,3946.0,3951.0,2025-08-08 10:43:00,2025-08-08 11:14:00,-0.0003336961711699303,-1.9033427720273948,-0.2999470352056811
2025-08-08,58020,1,3944.0,3957.0,2025-08-08 11:28:00,2025-08-08 13:13:00,0.0016907256628983112,-1.6685073240835215,0.26799889680678257
2025-08-08,58020,1,3944.0,3923.0,2025-08-08 13:49:00,2025-08-08 15:24:00,-0.0069387695129734875,,
2025-08-12,58020,1,3985.0,3958.0,2025-08-12 10:23:00,2025-08-12 15:24:00,-0.008398465061804332,,
2025-08-13,58020,-1,3984.0,4018.0,2025-08-13 10:00:00,2025-08-13 15:24:00,-0.010097926670390977,,
2025-08-14,58020,1,3940.0,3946.0,2025-08-14 10:00:00,2025-08-14 10:11:00,-7.831570941885138e-05,-1.5634581777318335,-0.25657781553787756
2025-08-14,58020,1,3936.0,3945.0,2025-08-14 10:21:00,2025-08-14 10:33:00,0.0006839751078304937,-1.9264852065506104,-0.2671206927821354
2025-08-14,58020,1,3936.0,3927.0,2025-08-14 10:38:00,2025-08-14 15:24:00,-0.0038892035941344516,,
2025-08-15,58020,-1,3961.0,3949.0,2025-08-15 10:00:00,2025-08-15 10:04:00,0.0014341363352672243,1.7386173530906037,0.2800294481747698
2025-08-15,58020,-1,3958.0,4040.0,2025-08-15 10:35:00,2025-08-15 15:24:00,-0.022105844792684667,,
2025-08-18,58020,-1,4049.0,4058.0,2025-08-18 10:07:00,2025-08-18 13:15:00,-0.0038203043535990147,1.5002605071228776,0.1342425212434682
2025-08-18,58020,-1,4065.0,4058.0,2025-08-18 13:22:00,2025-08-18 14:01:00,0.0001235015961508904,2.4655317444626017,0.09702572611991682
2025-08-18,58020,-1,4062.0,4058.0,2025-08-18 14:06:00,2025-08-18 14:25:00,-0.0006147782454300635,2.3467675858810155,0.01591425665720293
2025-08-18,58020,-1,4064.0,4039.0,2025-08-18 14:56:00,2025-08-18 15:24:00,0.004570573694904999,,
2025-08-19,58020,1,3938.0,3982.0,2025-08-19 10:00:00,2025-08-19 10:26:00,0.009511225425070848,-3.545036337406792,0.0013406032622738197
2025-08-19,58020,-1,3991.0,3982.0,2025-08-19 10:52:00,2025-08-19 12:42:00,0.0006576204245923331,1.6893530692159389,-0.0673003928969582
2025-08-19,58020,1,3972.0,3981.0,2025-08-19 12:54:00,2025-08-19 13:19:00,0.0006632978352540538,-2.1534234723642833,-0.29750628088943853
2025-08-19,58020,1,3975.0,3982.0,2025-08-19 13:34:00,2025-08-19 13:40:00,0.00015945753570923652,-1.8591398863353836,0.10735661418992577
2025-08-19,58020,-1,3986.0,3981.0,2025-08-19 13:50:00,2025-08-19 13:55:00,-0.00034482222757721646,1.636983776903215,-0.2732428158693038
2025-08-19,58020,-1,3987.0,3982.0,2025-08-19 14:01:00,2025-08-19 14:38:00,-0.00034513724278656117,1.689297499486433,-0.02911073620116648
2025-08-19,58020,1,3979.0,3956.0,2025-08-19 14:44:00,2025-08-19 15:24:00,-0.007397117684325958,,
2025-08-20,58020,1,3847.0,3867.0,2025-08-20 10:00:00,2025-08-20 10:05:00,0.003585388855002064,-4.132099004293894,-0.243504360679303
2025-08-20,58020,1,3857.0,3868.0,2025-08-20 10:30:00,2025-08-20 10:59:00,0.0012478983649571198,-1.876597778568365,-0.21797734995705678
2025-08-20,58020,-1,3879.0,3870.0,2025-08-20 11:11:00,2025-08-20 12:37:00,0.0007228814161396385,2.0150308832871304,-0.05873525725551776
2025-08-20,58020,1,3860.0,3870.0,2025-08-20 12:47:00,2025-08-20 14:02:00,0.0009873235649509539,-2.244980663067379,0.11623824896020166
2025-08-20,58020,-1,3873.0,3870.0,2025-08-20 14:05:00,2025-08-20 14:09:00,-0.0008251065090753123,1.9896282580318725,0.10925476869308147
2025-08-20,58020,-1,3873.0,3871.0,2025-08-20 14:21:00,2025-08-20 15:24:00,-0.001083471062895922,1.6986270223867104,0.05180924509776296
2025-08-21,58020,1,3879.0,3895.0,2025-08-21 10:00:00,2025-08-21 10:30:00,0.002516290864881493,-4.78386337239217,0.16000951910679984
2025-08-21,58020,-1,3909.0,3897.0,2025-08-21 10:48:00,2025-08-21 12:59:00,0.0014745604542455721,1.6658150758840533,-0.20647645275847867
2025-08-21,58020,-1,3904.0,3920.0,2025-08-21 13:15:00,2025-08-21 15:24:00,-0.005689985251525066,,
2025-08-22,58020,1,3948.0,3956.0,2025-08-22 10:00:00,2025-08-22 10:30:00,0.000424292189230439,-2.181510133992949,-0.17181202860922865
2025-08-22,58020,-1,3962.0,3958.0,2025-08-22 11:08:00,2025-08-22 11:11:00,-0.0005898989040148061,1.8951849937421124,0.24382147207075336
2025-08-22,58020,-1,3963.0,3962.0,2025-08-22 11:13:00,2025-08-22 12:31:00,-0.0013476340680611848,2.247267265426867,0.2944912064689372
2025-08-22,58020,-1,3969.0,3992.0,2025-08-22 12:54:00,2025-08-22 15:24:00,-0.007378184648289257,,
2025-08-25,58020,1,4083.0,4058.0,2025-08-25 10:09:00,2025-08-25 15:24:00,-0.007741770933815701,,
2025-08-26,58020,1,4021.0,4041.0,2025-08-26 10:00:00,2025-08-26 10:11:00,0.0033615581811995794,-2.164648458156648,-0.1999301694618219
2025-08-26,58020,1,4033.0,4028.0,2025-08-26 10:26:00,2025-08-26 14:08:00,-0.002840541034915176,-1.766555909688216,-0.18740102956428387
2025-08-26,58020,1,4022.0,4029.0,2025-08-26 14:15:00,2025-08-26 14:25:00,0.00013891485874980864,-1.601122183287496,0.13265075869251208
2025-08-26,58020,-1,4040.0,4029.0,2025-08-26 14:30:00,2025-08-26 15:16:00,0.0011264857638484903,2.129539117763361,-0.2053093499116207
2025-08-27,58020,-1,4049.0,4039.0,2025-08-27 10:12:00,2025-08-27 10:44:00,0.0008728004687482262,1.8324293647240302,0.17204421144728826
2025-08-27,58020,-1,4045.0,4038.0,2025-08-27 11:07:00,2025-08-27 11:14:00,0.0001320306198093037,1.7778839357023681,0.012600038047945458
2025-08-27,58020,-1,4043.0,4041.0,2025-08-27 11:15:00,2025-08-27 13:44:00,-0.0011051954377028022,1.518519092957205,0.2619765353953801
2025-08-27,58020,1,4037.0,4040.0,2025-08-27 14:02:00,2025-08-27 14:05:00,-0.0008571498977449804,-1.5928512132517052,-0.1340079622836318
2025-08-27,58020,1,4035.0,4040.0,2025-08-27 14:09:00,2025-08-27 14:27:00,-0.0003616097488533777,-2.5587111642027565,-0.015771728132108583
2025-08-27,58020,-1,4043.0,4040.0,2025-08-27 14:55:00,2025-08-27 14:58:00,-0.0008577013144249337,1.80798275450717,-0.15369191771513907
2025-08-27,58020,-1,4044.0,4059.0,2025-08-27 15:00:00,2025-08-27 15:24:00,-0.005302336698535741,,
2025-08-28,58020,-1,4085.0,4123.0,2025-08-28 10:00:00,2025-08-28 15:24:00,-0.010859325412796727,,
2025-08-29,58020,-1,4155.0,4221.0,2025-08-29 10:25:00,2025-08-29 15:24:00,-0.017359638492950188,,
2025-09-01,58020,-1,4076.0,4068.0,2025-09-01 10:05:00,2025-09-01 10:19:00,0.0003646371741648543,1.5144329948326922,0.06681996108464258
2025-09-01,58020,1,4050.0,4066.0,2025-09-01 10:40:00,2025-09-01 10:46:00,0.0023428340877070216,-3.1153915089331736,-0.21956683461294738
2025-09-01,58020,1,4058.0,4058.0,2025-09-01 10:48:00,2025-09-01 13:00:00,-0.0016,-1.6391553159669143,-0.22295269328182327
2025-09-01,58020,-1,4068.0,4061.0,2025-09-01 13:24:00,2025-09-01 13:42:00,0.00012222948215273957,1.5269577807064112,0.21058574629486693
2025-09-01,58020,-1,4065.0,4086.0,2025-09-01 13:57:00,2025-09-01 15:24:00,-0.006752753395656332,,
2025-09-02,58020,-1,4084.0,4057.0,2025-09-02 10:00:00,2025-09-02 12:59:00,0.0050331160781089575,2.6081329093470003,-0.18833089362304412
2025-09-02,58020,1,4041.0,4055.0,2025-09-02 13:18:00,2025-09-02 14:48:00,0.0018585014710396565,-1.5132213446592535,0.2157707938452452
2025-09-02,58020,1,4047.0,4041.0,2025-09-02 15:10:00,2025-09-02 15:24:00,-0.0030836797973919122,,
2025-09-03,58020,-1,4136.0,4141.0,2025-09-03 10:02:00,2025-09-03 13:31:00,-0.002808167357302098,1.7033570188180236,-0.24241647896418345
2025-09-03,58020,1,4128.0,4140.0,2025-09-03 13:42:00,2025-09-03 13:47:00,0.00130275965796141,-1.9904653066187914,-0.20154717800603603
2025-09-03,58020,1,4130.0,4088.0,2025-09-03 13:52:00,2025-09-03 15:24:00,-0.011821554071538029,,
2025-09-04,58020,-1,4163.0,4147.0,2025-09-04 10:00:00,2025-09-04 10:20:00,0.0022507869485941644,3.1828243806012537,0.20836738093661542
2025-09-04,58020,1,4139.0,4092.0,2025-09-04 10:47:00,2025-09-04 15:24:00,-0.013020364677215275,,
2025-09-05,58020,1,4160.0,4133.0,2025-09-05 10:02:00,2025-09-05 15:24:00,-0.008111538743576641,,
2025-09-08,58020,1,4163.0,4171.0,2025-09-08 10:04:00,2025-09-08 10:12:00,0.00031984700196988004,-1.6801762951743813,-0.12968015745679032
2025-09-08,58020,-1,4179.0,4178.0,2025-09-08 10:26:00,2025-09-08 11:18:00,-0.0013606796685957292,1.9128949216958808,0.10463871306075337
2025-09-08,58020,-1,4186.0,4180.0,2025-09-08 11:26:00,2025-09-08 13:20:00,-0.00016562251285700473,1.8469958578677494,0.12439256040282108
2025-09-08,58020,-1,4185.0,4229.0,2025-09-08 13:30:00,2025-09-08 15:24:00,-0.012058854548912824,,
2025-09-09,58020,1,4181.0,4124.0,2025-09-09 10:00:00,2025-09-09 15:24:00,-0.015326886219714418,,
2025-09-10,58020,-1,4218.0,4202.0,2025-09-10 10:00:00,2025-09-10 10:22:00,0.0022004796337741573,2.087686309784085,-0.19773984435730796
2025-09-10,58020,-1,4222.0,4283.0,2025-09-10 10:36:00,2025-09-10 15:24:00,-0.015944749207104963,,
2025-09-11,58020,-1,4277.0,4257.0,2025-09-11 10:00:00,2025-09-11 10:12:00,0.0030871423987563302,1.6925306318695534,-0.2614678100640449
2025-09-11,58020,1,4238.0,4252.0,2025-09-11 10:14:00,2025-09-11 10:43:00,0.0016980006335940974,-1.903573298691416,-0.27235476046714463
2025-09-11,58020,-1,4264.0,4239.0,2025-09-11 11:12:00,2025-09-11 15:00:00,0.004280294493043307,1.6633974125703717,-0.21043760981356538
2025-09-12,58020,1,4251.0,4191.0,2025-09-12 10:12:00,2025-09-12 15:24:00,-0.01581488043371862,,
2025-09-16,58020,1,4192.0,4207.0,2025-09-16 10:00:00,2025-09-16 10:14:00,0.0019718575896427613,-2.5242585499621946,0.12038325816514799
2025-09-16,58020,-1,4217.0,4209.0,2025-09-16 10:21:00,2025-09-16 10:29:00,0.0002988849759891785,1.9651628471214175,0.19625097659436344
2025-09-16,58020,-1,4216.0,4261.0,2025-09-16 10:50:00,2025-09-16 15:24:00,-0.012217063278713842,,
2025-09-17,58020,1,4204.0,4210.0,2025-09-17 10:28:00,2025-09-17 10:44:00,-0.00017380532041470081,-1.991375947977272,-0.23500693965913289
2025-09-17,58020,-1,4222.0,4211.0,2025-09-17 11:02:00,2025-09-17 11:16:00,0.001008800246338172,1.6067138246495603,-0.20568415748487784
2025-09-17,58020,1,4206.0,4210.0,2025-09-17 11:17:00,2025-09-17 11:25:00,-0.0006494295862179707,-1.564231883799231,-0.22903453813012206
2025-09-17,58020,1,4206.0,4161.0,2025-09-17 12:50:00,2025-09-17 15:24:00,-0.012356647279703861,,
2025-09-18,58020,-1,4144.0,4223.0,2025-09-18 10:00:00,2025-09-18 15:24:00,-0.02048427099462451,,
